timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,stIn,-9.58346771324276
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,stIn,-10.730430992503006
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,stIn,-11.959054425202524
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,stIn,-15.919452540127198
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,stIn,-25.644958967376812
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,stIn,-2.2856756287351008
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,stIn,-2.5199409773732775
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,stIn,-2.7033193516111336
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,stIn,-3.0865525840925643
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,stIn,-3.7240744264330328
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,stIn,-5.374514782287533
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,stIn,-6.0485261450871075
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,stIn,-6.474829781422235
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,stIn,-7.504909414314123
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,stIn,-9.004574725684467
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,stIn,-0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,stIn,-0.0
10th < 2020,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2025,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2030,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
10th < 2020,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2025,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2030,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
10th < 2020,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2025,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2030,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
10th < 2020,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2025,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
20th < 2030,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
30th < 2035,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
30th < 2035,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
30th < 2035,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIn,-14.367010633347792
30th < 2035,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
30th < 2040,East < EastNorth,solar < rooftop < photovoltaic,electricity,stIn,-0.25278395625460354
30th < 2040,East < EastSouth,solar < rooftop < photovoltaic,electricity,stIn,-1.1176280927646762
30th < 2040,West < WestNorth,solar < rooftop < photovoltaic,electricity,stIn,-60.417854238943036
30th < 2040,West < WestSouth,solar < rooftop < photovoltaic,electricity,stIn,-0.0
10th < 2020,West,hydro,electricity,stOut,11.17586934753867
20th < 2025,West,hydro,electricity,stOut,15.304659286848434
20th < 2030,West,hydro,electricity,stOut,17.12832007950232
30th < 2035,West,hydro,electricity,stOut,17.395964242819026
30th < 2040,West,hydro,electricity,stOut,15.435374339441823
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,stOut,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,stOut,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,stOut,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,stOut,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,stOut,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,stOut,0.0
10th < 2020,East,gasStorage,gas < hydrogen,stOut,0.0
10th < 2020,West,gasStorage,gas < hydrogen,stOut,0.0
20th < 2025,East,gasStorage,gas < hydrogen,stOut,0.0
20th < 2025,West,gasStorage,gas < hydrogen,stOut,0.0
20th < 2030,East,gasStorage,gas < hydrogen,stOut,0.0
20th < 2030,West,gasStorage,gas < hydrogen,stOut,0.0
30th < 2035,East,gasStorage,gas < hydrogen,stOut,39.560658117332096
30th < 2035,West,gasStorage,gas < hydrogen,stOut,44.469436679859186
30th < 2040,East,gasStorage,gas < hydrogen,stOut,78.11382725112436
30th < 2040,West,gasStorage,gas < hydrogen,stOut,128.03408975082576
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,stOut,3.409257774117896
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,stOut,3.880856729059233
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,stOut,4.349659807633953
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,stOut,5.771774028800582
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,stOut,8.95032886695168
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,stOut,8.523330090926342
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,stOut,9.653769198295777
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,stOut,10.809083680772646
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,stOut,14.311301002919183
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,stOut,22.376616809234918
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,stOut,1.9414679117442832
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,stOut,2.1691981641003277
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,stOut,2.325000697195009
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,stOut,2.700845182999992
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,stOut,3.1563443120402606
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,stOut,4.597219365780835
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,stOut,5.245542955299617
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,stOut,5.588716046864158
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,stOut,6.581211055928523
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,stOut,7.641326316122443
10th < 2020,East < EastNorth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2025,East < EastNorth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2030,East < EastNorth,solar < rooftop < photovoltaic,electricity,stOut,0.0
10th < 2020,East < EastSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2025,East < EastSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2030,East < EastSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
10th < 2020,West < WestNorth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2025,West < WestNorth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2030,West < WestNorth,solar < rooftop < photovoltaic,electricity,stOut,0.0
10th < 2020,West < WestSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2025,West < WestSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
20th < 2030,West < WestSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
30th < 2035,East < EastNorth,solar < rooftop < photovoltaic,electricity,stOut,0.0
30th < 2035,East < EastSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
30th < 2035,West < WestNorth,solar < rooftop < photovoltaic,electricity,stOut,13.229459743667944
30th < 2035,West < WestSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
30th < 2040,East < EastNorth,solar < rooftop < photovoltaic,electricity,stOut,0.2327400938874131
30th < 2040,East < EastSouth,solar < rooftop < photovoltaic,electricity,stOut,1.0290394596814154
30th < 2040,West < WestNorth,solar < rooftop < photovoltaic,electricity,stOut,55.628635930366144
30th < 2040,West < WestSouth,solar < rooftop < photovoltaic,electricity,stOut,0.0
10th < 2020,West,hydro,electricity,stExtIn,-8.97680336875905
20th < 2025,West,hydro,electricity,stExtIn,-14.248496345405298
20th < 2030,West,hydro,electricity,stExtIn,-16.57697028903895
30th < 2035,West,hydro,electricity,stExtIn,-16.918701856093108
30th < 2040,West,hydro,electricity,stExtIn,-14.415395033598996
10th < 2020,East,gasStorage,gas < hydrogen,stExtIn,-0.0
10th < 2020,West,gasStorage,gas < hydrogen,stExtIn,-0.0
20th < 2025,East,gasStorage,gas < hydrogen,stExtIn,-0.0
20th < 2025,West,gasStorage,gas < hydrogen,stExtIn,-0.0
20th < 2030,East,gasStorage,gas < hydrogen,stExtIn,-0.0
20th < 2030,West,gasStorage,gas < hydrogen,stExtIn,-0.0
30th < 2035,East,gasStorage,gas < hydrogen,stExtIn,-41.19185559906037
30th < 2035,West,gasStorage,gas < hydrogen,stExtIn,-46.30303694283714
30th < 2040,East,gasStorage,gas < hydrogen,stExtIn,-81.33468060300325
30th < 2040,West,gasStorage,gas < hydrogen,stExtIn,-133.31329628366137
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtIn,-3.834305164025399
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtIn,-4.313769507049668
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtIn,-4.8124343206521765
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtIn,-6.421011163034857
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtIn,-10.234587458932172
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtIn,-9.58346771324276
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtIn,-10.730430992503006
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtIn,-11.959054425202524
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtIn,-15.919452540127198
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtIn,-25.644958967376812
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtIn,-2.2856756287351008
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtIn,-2.5199409773732775
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtIn,-2.7033193516111336
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtIn,-3.0865525840925643
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtIn,-3.7240744264330328
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtIn,-5.374514782287533
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtIn,-6.0485261450871075
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtIn,-6.474829781422235
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtIn,-7.504909414314123
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtIn,-9.004574725684467
10th < 2020,West,hydro,electricity,stExtOut,11.17586934753867
20th < 2025,West,hydro,electricity,stExtOut,15.304659286848434
20th < 2030,West,hydro,electricity,stExtOut,17.12832007950232
30th < 2035,West,hydro,electricity,stExtOut,17.395964242819026
30th < 2040,West,hydro,electricity,stExtOut,15.435374339441823
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,stExtOut,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,stExtOut,0.0
10th < 2020,East,gasStorage,gas < hydrogen,stExtOut,0.0
10th < 2020,West,gasStorage,gas < hydrogen,stExtOut,0.0
20th < 2025,East,gasStorage,gas < hydrogen,stExtOut,0.0
20th < 2025,West,gasStorage,gas < hydrogen,stExtOut,0.0
20th < 2030,East,gasStorage,gas < hydrogen,stExtOut,0.0
20th < 2030,West,gasStorage,gas < hydrogen,stExtOut,0.0
30th < 2035,East,gasStorage,gas < hydrogen,stExtOut,39.560658117332096
30th < 2035,West,gasStorage,gas < hydrogen,stExtOut,44.469436679859186
30th < 2040,East,gasStorage,gas < hydrogen,stExtOut,78.11382725112436
30th < 2040,West,gasStorage,gas < hydrogen,stExtOut,128.03408975082576
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtOut,3.409257774117896
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtOut,3.880856729059233
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtOut,4.349659807633953
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtOut,5.771774028800582
30th < 2040,East < EastNorth,districtHeatStorage,heat < districtHeat,stExtOut,8.95032886695168
10th < 2020,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtOut,8.523330090926342
20th < 2025,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtOut,9.653769198295777
20th < 2030,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtOut,10.809083680772646
30th < 2035,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtOut,14.311301002919183
30th < 2040,East < EastSouth,districtHeatStorage,heat < districtHeat,stExtOut,22.376616809234918
10th < 2020,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtOut,1.9414679117442832
20th < 2025,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtOut,2.1691981641003277
20th < 2030,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtOut,2.325000697195009
30th < 2035,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtOut,2.700845182999992
30th < 2040,West < WestNorth,districtHeatStorage,heat < districtHeat,stExtOut,3.1563443120402606
10th < 2020,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtOut,4.597219365780835
20th < 2025,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtOut,5.245542955299617
20th < 2030,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtOut,5.588716046864158
30th < 2035,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtOut,6.581211055928523
30th < 2040,West < WestSouth,districtHeatStorage,heat < districtHeat,stExtOut,7.641326316122443
